Frame,Tiempo(s),GT_Region,Gesto,Confianza(%),Modo,Confirmado,Region,X_norm,Y_norm,Modo_grounding,Hands_fiable
5700,112.6767,medio-centro,Sí,100,full,Sí,medio-centro,0.5206,0.5176,fingertip,Sí
5701,112.6978,medio-centro,Sí,100,full,Sí,medio-centro,0.5207,0.5169,fingertip,Sí
5702,112.7209,medio-centro,Sí,100,full,Sí,medio-centro,0.5212,0.5159,fingertip,Sí
5703,112.7424,medio-centro,Sí,100,full,Sí,medio-centro,0.5205,0.5164,fingertip,Sí
5704,112.7642,medio-centro,Sí,100,full,Sí,medio-centro,0.5205,0.5158,fingertip,Sí
5705,112.7853,medio-centro,Sí,100,full,Sí,medio-centro,0.5203,0.5164,fingertip,Sí
5706,112.8075,medio-centro,Sí,100,full,Sí,medio-centro,0.5197,0.518,fingertip,Sí
5707,112.8242,medio-centro,Sí,100,full,Sí,medio-centro,0.5196,0.5178,fingertip,Sí
5708,112.8411,medio-centro,Sí,100,full,Sí,medio-centro,0.5196,0.5177,fingertip,Sí
5709,112.8595,medio-centro,Sí,100,full,Sí,medio-centro,0.5187,0.5187,fingertip,Sí
5710,112.8773,medio-centro,Sí,100,full,Sí,medio-centro,0.518,0.5194,fingertip,Sí
5711,112.8952,medio-centro,Sí,100,full,Sí,medio-centro,0.5181,0.519,fingertip,Sí
5712,112.9133,medio-centro,Sí,100,full,Sí,medio-centro,0.5184,0.5203,fingertip,Sí
5713,112.9315,medio-centro,Sí,100,full,Sí,medio-centro,0.5181,0.5204,fingertip,Sí
5714,112.9508,medio-centro,Sí,100,full,Sí,medio-centro,0.5175,0.521,fingertip,Sí
5715,112.9699,medio-centro,Sí,100,full,Sí,medio-centro,0.5178,0.5211,fingertip,Sí
5716,112.9885,medio-centro,Sí,100,full,Sí,medio-centro,0.5169,0.5215,fingertip,Sí
5717,113.0061,medio-centro,Sí,100,full,Sí,medio-centro,0.5166,0.5216,fingertip,Sí
5718,113.0249,medio-centro,Sí,100,full,Sí,medio-centro,0.5165,0.5215,fingertip,Sí
5719,113.0435,medio-centro,Sí,100,full,Sí,medio-centro,0.516,0.5216,fingertip,Sí
5720,113.0625,medio-centro,Sí,100,full,Sí,medio-centro,0.5159,0.5218,fingertip,Sí
5721,113.0805,medio-centro,Sí,100,full,Sí,medio-centro,0.5157,0.5217,fingertip,Sí
5722,113.1026,medio-centro,Sí,100,full,Sí,medio-centro,0.5157,0.5218,fingertip,Sí
5723,113.1271,medio-centro,Sí,100,full,Sí,medio-centro,0.5158,0.5217,fingertip,Sí
5724,113.1461,medio-centro,Sí,100,full,Sí,medio-centro,0.5156,0.5213,fingertip,Sí
5725,113.1645,medio-centro,Sí,100,full,Sí,medio-centro,0.5159,0.5215,fingertip,Sí
5726,113.1858,medio-centro,Sí,100,full,Sí,medio-centro,0.5159,0.5212,fingertip,Sí
5727,113.2036,medio-centro,Sí,100,full,Sí,medio-centro,0.516,0.5214,fingertip,Sí
5728,113.2207,medio-centro,Sí,90,lost,Sí,,,,,Sí
5729,113.2366,medio-centro,Sí,100,full,Sí,medio-centro,0.5142,0.5198,fingertip,Sí
5730,113.2608,medio-centro,Sí,100,full,Sí,medio-centro,0.5141,0.5196,fingertip,Sí
5731,113.28,medio-centro,Sí,100,full,Sí,medio-centro,0.5138,0.5194,fingertip,Sí
5732,113.3011,medio-centro,Sí,100,full,Sí,medio-centro,0.514,0.5192,fingertip,Sí
5733,113.3254,medio-centro,Sí,100,full,Sí,medio-centro,0.5132,0.5191,fingertip,Sí
5734,113.3481,medio-centro,Sí,100,full,Sí,medio-centro,0.513,0.5208,fingertip,Sí
5735,113.366,medio-centro,Sí,100,full,Sí,medio-centro,0.5129,0.5207,fingertip,Sí
5736,113.3841,medio-centro,Sí,100,full,Sí,medio-centro,0.5118,0.522,fingertip,Sí
5737,113.4027,medio-centro,Sí,100,full,Sí,medio-centro,0.5123,0.5217,fingertip,Sí
5738,113.4216,medio-centro,Sí,100,full,Sí,medio-centro,0.5113,0.5241,fingertip,Sí
5739,113.4432,medio-centro,Sí,100,full,Sí,medio-centro,0.51,0.5259,fingertip,Sí
5740,113.4658,medio-centro,Sí,100,full,Sí,medio-centro,0.51,0.5251,fingertip,Sí
5741,113.4894,medio-centro,Sí,100,full,Sí,medio-centro,0.5089,0.5268,fingertip,Sí
5742,113.512,medio-centro,Sí,100,full,Sí,medio-centro,0.508,0.5282,fingertip,Sí
5743,113.5308,medio-centro,Sí,100,full,Sí,medio-centro,0.5082,0.5278,fingertip,Sí
5744,113.5517,medio-centro,Sí,100,full,Sí,medio-centro,0.5072,0.5294,fingertip,Sí
5745,113.5744,medio-centro,Sí,100,full,Sí,medio-centro,0.5073,0.5291,fingertip,Sí
5746,113.5929,medio-centro,Sí,100,full,Sí,medio-centro,0.5067,0.5295,fingertip,Sí
5747,113.6166,medio-centro,Sí,100,full,Sí,medio-centro,0.5111,0.536,fingertip,Sí
5748,113.6381,medio-centro,Sí,90,lost,Sí,,,,,Sí
5749,113.6555,medio-centro,Sí,80,lost,Sí,,,,,Sí
5750,113.6795,medio-centro,Sí,70,lost,Sí,,,,,Sí
5751,113.7041,medio-centro,Sí,100,full,Sí,medio-centro,0.5059,0.5294,fingertip,Sí
5752,113.7298,medio-centro,Sí,100,full,Sí,medio-centro,0.5055,0.5291,fingertip,Sí
5753,113.7533,medio-centro,Sí,100,full,Sí,medio-centro,0.506,0.5287,fingertip,Sí
5754,113.7765,medio-centro,Sí,100,full,Sí,medio-centro,0.5069,0.5278,fingertip,Sí
5755,113.8004,medio-centro,Sí,100,full,Sí,medio-centro,0.5063,0.5279,fingertip,Sí
5756,113.8236,medio-centro,Sí,100,full,Sí,medio-centro,0.5066,0.5281,fingertip,Sí
5757,113.8494,medio-centro,Sí,100,full,Sí,medio-centro,0.5071,0.5281,fingertip,Sí
5758,113.8718,medio-centro,Sí,100,full,Sí,medio-centro,0.507,0.5282,fingertip,Sí
5759,113.8925,medio-centro,Sí,100,full,Sí,medio-centro,0.5069,0.5283,fingertip,Sí
5760,113.9144,medio-centro,Sí,90,lost,Sí,,,,,Sí
5761,113.9333,medio-centro,Sí,100,full,Sí,medio-centro,0.507,0.528,fingertip,Sí
5762,113.9583,medio-centro,Sí,100,full,Sí,medio-centro,0.508,0.5283,fingertip,Sí
6230,121.9402,medio-derecha,No,0,full,No,,,,,No
6231,121.9668,medio-derecha,No,0,full,No,,,,,No
6232,122.0012,medio-derecha,No,0,full,No,,,,,No
