Frame,Tiempo(s),GT_Region,Gesto,Confianza(%),Modo,Confirmado,Region,X_norm,Y_norm,Modo_grounding,Hands_fiable
3713,125.6988,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2072,0,raycast,No
3714,125.7116,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.209,0,raycast,No
3715,125.7247,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2081,0,raycast,No
3716,125.7372,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2078,0,raycast,No
3717,125.7512,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2048,0,raycast,No
3718,125.7632,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2027,0,raycast,No
3719,125.7749,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2013,0,raycast,No
3720,125.7895,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.2011,0,raycast,No
3721,125.8027,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1991,0,raycast,No
3722,125.8149,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.196,0,raycast,No
3723,125.8264,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1943,0,raycast,No
3724,125.838,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.194,0,raycast,No
3725,125.851,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1927,0,raycast,No
3726,125.863,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1926,0,raycast,No
3727,125.8757,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1932,0,raycast,No
3728,125.8887,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1963,0,raycast,No
3729,125.9012,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1968,0,raycast,No
3730,125.9139,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1958,0,raycast,No
3731,125.9278,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1951,0,raycast,No
3732,125.9412,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1928,0,raycast,No
3733,125.9535,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1898,0,raycast,No
3734,125.9655,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1895,0,raycast,No
3735,125.9782,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1876,0,raycast,No
3736,125.9902,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1888,0,raycast,No
3737,126.0042,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1921,0,raycast,No
3738,126.0163,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1952,0,raycast,No
3739,126.0291,superior-izquierda,Sí,100,full,Sí,superior-izquierda,0.1938,0,raycast,No
